% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1002365, Thu May 22 21:18:51 2025
1 7 -0.06962990180617515 -0.03587799206450712 0.13301146478839002 0.15555604066435436 0.8939123952805469 1.0223957320410686 1.075001207751881
2 14 -0.06962990180617515 -0.03587799206450712 0.13301146478839002 0.15555604066435436 0.8939123952805469 1.0223957320410686 1.075001207751881
3 21 -0.06962990180617515 -0.03587799206450712 0.13301146478839002 0.15555604066435436 0.8939123952805469 1.0223957320410686 1.075001207751881
4 28 -0.0967788230325222 -0.07704712617889725 0.13626462851789053 0.18763684989652818 0.8920481827738668 0.9927181954102745 1.1039749200553466
5 35 -0.0967788230325222 -0.07704712617889725 0.13626462851789053 0.18763684989652818 0.8920481827738668 0.9927181954102745 1.1039749200553466
6 42 -0.0967788230325222 -0.07704712617889725 0.13626462851789053 0.18763684989652818 0.8920481827738668 0.9927181954102745 1.1039749200553466
7 49 -0.1457953940284819 -0.13737145684224222 -0.09530511478802776 -0.08970693795619597 0.8756033818283799 1.0413372644951893 1.0718840512407952
8 56 -0.1457953940284819 -0.13737145684224222 -0.09530511478802776 -0.08970693795619597 0.8756033818283799 1.0413372644951893 1.0718840512407952
9 63 -0.1457953940284819 -0.13737145684224222 -0.09530511478802776 -0.08970693795619597 0.8756033818283799 1.0413372644951893 1.0718840512407952
10 70 -0.44870995660957336 -0.3303411381342643 0.030944997771247686 0.0330048912644426 0.740000797274705 1.001804826655687 1.2036552285942055
11 77 -0.44870995660957336 -0.3303411381342643 0.030944997771247686 0.0330048912644426 0.740000797274705 1.001804826655687 1.2036552285942055
12 84 -0.44870995660957336 -0.3303411381342643 0.030944997771247686 0.0330048912644426 0.740000797274705 1.001804826655687 1.2036552285942055
13 91 -0.17170597074071872 -0.10975092837162503 0.1878086521407474 0.22504013660911118 0.8229718095243228 1.0358510580476479 1.1179132284170492
14 98 -0.17170597074071872 -0.10975092837162503 0.1878086521407474 0.22504013660911118 0.8229718095243228 1.0358510580476479 1.1179132284170492
