% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=1002365, Thu May 22 21:18:51 2025, <python>{}</python>
1 7 0.8865130286277301 1.0000333338888951 0.8820389831940889 8.8203898319408891e-01 3.763859202023441 10.354569476866722 3.527548012208488   
2 14 0.7714476954024616 1.2205939475099292 0.6276530354145435 6.2765303541454354e-01 3.6490257749998563 8.213906178743368 3.131881196072865   
3 21 0.6735817145688215 1.2062130158183264 0.06802736920941538 6.8027369209415378e-02 0.6943121248379989 7.128708445349455 1.5769973768083507   
4 28 0.5214285278627512 1.3977044605643787 0.05819170591098212 5.8191705910982119e-02 0.3772289193814645 2.948214803413097 0.6927763936300402   
5 35 0.421090071403155 1.4320578208924772 0.05819170591098212 7.8820670942831669e-02 0.30822533680154646 1.7404559055307978 0.7364262588989285   
6 42 0.4123407404571521 1.2051172125793665 0.047155451254596116 4.7155451254596116e-02 0.2654161694504512 1.2504706976242068 0.2276823502828547   
7 49 0.36683502449049754 1.3047525089794667 0.047155451254596116 9.4609109957727672e-02 0.32197985041649657 0.6835670582308879 0.3687392211241211   
8 56 0.30529333571770106 1.356447306849948 0.047155451254596116 6.3419841851763650e-02 0.18905364656422863 0.5119361809128085 0.1711767895259364   
9 63 0.32722588843795364 1.3879533528182755 0.047155451254596116 6.7856626146311244e-02 0.1894559030369357 0.29420680139022415 0.12676610147679915   
10 70 0.30403670568634295 1.5490702703407382 0.0011763542048687844 1.1763542048687844e-03 0.1508870788672493 0.2132141758023501 0.06624001579403256   
11 77 0.36265701007022955 1.6576258831075377 0.0011763542048687844 4.0446503508913940e-02 0.0853593761217975 0.36768177296027504 0.13022625639043817   
12 84 0.3469832077266566 1.7203211349520109 0.0011763542048687844 4.4241512843743259e-02 0.0800067001388958 0.6733328757716313 0.2731306188875199   
13 91 0.314522466933896 1.5022909728899714 0.0011763542048687844 1.3900968649759822e-02 0.17091150893089135 0.38004392390781594 0.20357742720676872   
14 98 0.2591935044535365 1.4207532124153188 0.0011763542048687844 1.7996587410288808e-02 0.08707996850749139 0.28683234648459943 0.126615321222541   
15 105 0.20957553874746992 1.4904724214060578 0.0011763542048687844 3.4574611836219937e-03 0.042610109976632976 0.07389835973637124 0.012668689813731565   
16 112 0.16186366655721965 1.5735736994486784 0.000726444265140186 7.2644426514018598e-04 0.013840755786494864 0.031500799988273535 0.014026981525966903   
17 119 0.12035536790135894 1.4975667331540636 0.000589279983069463 5.8927998306946303e-04 0.009624527900562205 0.03189377895414349 0.010750719870633998   
18 126 0.09586917312000934 1.6392202115667347 0.00024662370175620714 2.4662370175620714e-04 0.006594792124031707 0.015260382322086766 0.010093461995422007   
19 133 0.0930454004049674 1.5389419495073098 0.00024662370175620714 1.9982254087853538e-03 0.004435816358261035 0.010136884159660376 0.004199956735717488   
20 140 0.07946171856522473 1.4526414777974803 0.00024662370175620714 1.7592686420737468e-03 0.002662119503641204 0.008845155726367916 0.002523034877216435   
21 147 0.06505348674004409 1.5118281369974007 0.00013010678220388072 1.3010678220388072e-04 0.0016801336411470737 0.003988689335675907 0.001378180713816366   
22 154 0.05986538268986539 1.3329404352873855 0.00013010678220388072 2.9992631799463762e-04 0.0016454981232017591 0.003922080660094266 0.001993244208796062   
23 161 0.0531429484588687 1.3653592613318115 0.00013010678220388072 2.0963883336068710e-04 0.00036194506499559074 0.0020371259660057002 0.0005036179992604654   
24 168 0.04768310721130663 1.3849252086392456 0.00013010678220388072 1.4923260559903309e-04 0.00033638711339212577 0.0030330874560865286 0.0008733677973709554   
25 175 0.04480069563339347 1.4687550105711065 0.00011087250036333213 1.1087250036333213e-04 0.0007263987521775574 0.0011374651681528205 0.0006616118091927829   
26 182 0.03807222452150393 1.577719374175665 4.647710061441374e-05 4.6477100614413742e-05 0.00034766213618238166 0.0005727084698253854 0.00027962020235610774   
27 189 0.030643527288258195 1.5156270038583801 1.8463011439356565e-05 1.8463011439356565e-05 0.00021999775047317488 0.0003453025718191939 0.0001364543707663436   
28 196 0.029229319362152072 1.6636906317533593 1.8463011439356565e-05 6.9508199279371256e-05 0.00018907729066178986 0.0008793183763846095 0.00022912615354709465   
29 203 0.024392772228679374 1.5661588460220293 5.665699365857662e-07 5.6656993658576617e-07 8.465178313247121e-05 0.00026618821301270144 0.0001638411224105053   
30 210 0.020957488959460608 1.4390363496419856 5.665699365857662e-07 1.3905616853253671e-05 2.3178091304850495e-05 0.00013042970580240648 6.080471491206545e-05   
31 217 0.017301323673091534 1.5249014818794318 5.665699365857662e-07 1.3302416313821406e-05 6.533924192423563e-05 0.00023336401229595477 7.727127624017764e-05   
32 224 0.014663579374177739 1.2764732951595474 5.665699365857662e-07 7.3033075347926149e-06 2.238683222759242e-05 5.124695573154598e-05 2.6206250658195785e-05   
33 231 0.012838542787762327 1.277226428482243 7.903067027615407e-08 7.9030670276154071e-08 1.0224840246595726e-05 3.388242145499603e-05 1.1929379743994778e-05   
34 238 0.009817214799078265 1.468655392472205 7.903067027615407e-08 2.7685623785868174e-06 8.26710700323797e-06 3.0694888739898774e-05 5.840874529303073e-06   
35 245 0.008450972832997443 1.5982078059566742 7.903067027615407e-08 2.0284713121788267e-06 4.782536477732083e-06 1.4860144316598456e-05 1.0961148651315756e-05   
36 252 0.00770077334875621 1.4865365112561717 7.903067027615407e-08 4.0667092850870804e-07 2.130462228256602e-06 7.63777075915814e-06 4.435688411378406e-06   
