% # columns="iteration, evaluation, void, void, void, xmean", seed=1002365, Thu May 22 21:18:51 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 7 0 0 0 -0.5178923040998945 -0.39062650331701415 0.44138355097509246
2 14 0 0 0 -0.2980385768076018 0.3892539689019202 0.19255517109509873
3 21 0 0 0 0.25489444892750024 0.06761711424005233 0.08589554308229509
4 28 0 0 0 0.20399449661046373 0.09986237460575 0.04290381001151482
5 35 0 0 0 0.050052394487460385 0.15608620708825013 -0.05025812325619075
6 42 0 0 0 -0.08520853485247355 -0.1274280321094603 -0.12342136686605977
7 49 0 0 0 -0.05439654011888445 -0.021137786408929226 -0.27138042822863123
8 56 0 0 0 -0.03555596957522494 0.12601691191933273 -0.21015790853899477
9 63 0 0 0 -0.16310429043529492 0.17764583812263415 -0.01859847414286098
10 70 0 0 0 -0.047852736771368656 0.11039235909983941 0.036693414805747296
11 77 0 0 0 0.05948139052110307 -0.04258983241790316 0.1273028482920279
12 84 0 0 0 -0.07100560126259624 -0.0015478665261814135 0.18661356327748052
13 91 0 0 0 0.027506007755303246 0.050836523207385756 -0.016116526676329176
14 98 0 0 0 0.010086604332256522 0.011943200010924717 -0.049196097620327346
15 105 0 0 0 -0.04111381278841624 0.009727156723209262 0.00984551863898919
16 112 0 0 0 -0.018142973612295634 -0.01013889513254933 0.004889867578559322
17 119 0 0 0 -0.010903440527865077 -0.003718358619778599 0.000447051584331925
18 126 0 0 0 -0.0037541591763300564 0.007946353740288398 0.0025545325848885074
19 133 0 0 0 -0.01404970129280564 0.041172682779318945 0.009463148261538417
20 140 0 0 0 -0.013456150828251927 0.003592274610842422 0.011408524306148016
21 147 0 0 0 -0.004644183943071004 0.000776077229400756 0.00629635955652179
22 154 0 0 0 -0.00469677467453456 -0.0027591656274989634 -0.0078532281334966
23 161 0 0 0 0.005280207369569574 0.0011674812120188217 0.0018771720281897677
24 168 0 0 0 -0.0033166279314388847 -0.005338339387573718 0.010019929780278549
25 175 0 0 0 -0.004359691845498987 -0.0012577198882142441 -0.006966511792569437
26 182 0 0 0 -0.0009864743667757922 0.0032467222616088354 -0.005092587821508802
27 189 0 0 0 0.0014736534881597844 0.0002250287129235556 -0.0010635542724423972
28 196 0 0 0 -0.004421946940324822 2.3079297121489705e-05 0.0005786322180530428
29 203 0 0 0 0.001362579709631888 -0.0011892689311503318 0.0003696339678135774
30 210 0 0 0 0.0011727400656803351 0.0019903084952918675 -0.00047273098005170026
31 217 0 0 0 0.002059621939207652 0.002250275313360731 -0.0004069624289456962
32 224 0 0 0 -0.00018328279600456326 0.0019011248019474953 -0.0004969978603391789
33 231 0 0 0 0.0006498462231552741 0.00011641218038376535 -0.00017425829601272672
34 238 0 0 0 0.0006816940729762861 0.0007072010182170675 0.00013776007093970816
35 245 0 0 0 0.0004927466647097976 -0.00016423085425697903 0.00010517446602728858
36 252 0 0 0 -7.925335063102123e-05 -0.00028285220441436076 -0.00010520383156640737
37 259 0 0 0 -0.00015043198102948318 0.00014829782511187957 5.010114981861228e-05
38 266 0 0 0 -0.0007557391005978262 0.00011421741011150013 2.9395761364671066e-05
39 273 0 0 0 0.0002312682462904751 0.0005442843500313278 0.0003007458050247199
40 280 0 0 0 -0.00025762249516455096 0.0005546229358709212 0.00038512432040934373
41 287 0 0 0 0.0001792467757066715 0.00047209787383836716 0.0003162248750984574
42 294 0 0 0 4.042179538944951e-05 -0.00012725782374535278 0.00032989622300265637
43 301 0 0 0 0.00010687501879439032 3.180513045114443e-05 0.00035571258838684597
44 308 0 0 0 -4.156056409377923e-05 0.0001710870734182342 0.00013077536967934258
45 315 0 0 0 -5.2530860509676786e-05 9.288211469524426e-05 4.9117419617138465e-05
