% # columns="iter, evals, sigma, 0, fitness, xbest" seed=1002365, Thu May 22 21:18:51 2025, <python>{}</python>
1 7 0.8865130286277301 0 0.8820389831940889 -0.4570110938106839 -0.3968766564878032 0.7181008027172184
2 14 0.7714476954024616 0 0.6276530354145435 -0.3374146212648532 0.708183342487144 0.11081860040162833
3 21 0.6735817145688215 0 0.06802736920941538 0.2176509602511556 -0.14366409349106724 0.004007112745502139
4 28 0.5214285278627512 0 0.05819170591098212 0.11045256813960772 0.20847794497349165 0.0502879962016506
5 35 0.421090071403155 0 0.07882067094283167 0.05519099227495661 0.08343924920725027 -0.2623214002064409
6 42 0.4123407404571521 0 0.047155451254596116 -0.13474063593886654 -0.06363643319660969 -0.15795827503299525
7 49 0.36683502449049754 0 0.09460910995772767 -0.13322233267085526 -0.08932268798698426 -0.2624545245299526
8 56 0.30529333571770106 0 0.06341984185176365 -0.01609198767933632 0.14332231988080696 -0.2064451559331809
9 63 0.32722588843795364 0 0.06785662614631124 -0.16074120516462884 0.19691780199787334 0.05694093751300813
10 70 0.30403670568634295 0 0.0011763542048687844 -0.0010471550934013363 0.022894507014077303 -0.025516645932832024
11 77 0.36265701007022955 0 0.04044650350891394 0.06225354351372446 -0.13920648100774602 0.13112038542628984
12 84 0.3469832077266566 0 0.04424151284374326 -0.026123836855574775 0.07205357841402782 0.19587582757813715
13 91 0.314522466933896 0 0.013900968649759822 -0.014220872190481425 0.10111430120875811 0.05894602221495826
14 98 0.2591935044535365 0 0.017996587410288808 -0.03322260947076447 0.12644277375082213 -0.03008439124264084
15 105 0.20957553874746992 0 0.0034574611836219937 -0.020222880420545854 -0.015319735227745213 0.05304528257696512
16 112 0.16186366655721965 0 0.000726444265140186 -0.017831513599776787 0.01795743345777901 0.009274263932550143
17 119 0.12035536790135894 0 0.000589279983069463 -0.01455437126580859 -0.019427911672060396 8.067334806295592e-05
18 126 0.09586917312000934 0 0.00024662370175620714 -0.008647884307419047 0.007024860474742672 0.011067480927117096
19 133 0.0930454004049674 0 0.001998225408785354 -0.01531791021502542 0.04084269601264938 0.009770425673842897
20 140 0.07946171856522473 0 0.0017592686420737468 -0.03195949199585621 -0.023422345367894518 0.01375693464793738
21 147 0.06505348674004409 0 0.00013010678220388072 5.319800578151672e-05 0.011186805604674933 -0.002226955890734057
22 154 0.05986538268986539 0 0.0002999263179946376 -0.016167958695880093 -0.00615542820881533 0.0007963247886845137
23 161 0.0531429484588687 0 0.0002096388333606871 0.0071824820118018004 0.002843446601727027 0.012246044134085001
24 168 0.04768310721130663 0 0.0001492326055990331 -0.0035143854398147238 -0.0028222596161435135 0.01135414247041743
25 175 0.04480069563339347 0 0.00011087250036333213 -0.00034138287001283857 -0.00852962232212511 -0.006164535760403938
26 182 0.03807222452150393 0 4.647710061441374e-05 -0.0036984274904887956 0.0001826334519767082 -0.005724105147027749
27 189 0.030643527288258195 0 1.8463011439356565e-05 -0.0028038729577206725 -0.002956996194755161 -0.0013628944862030925
28 196 0.029229319362152072 0 6.950819927937126e-05 -0.004214416986519623 -0.002318690828850595 0.006809593349335205
29 203 0.024392772228679374 0 5.665699365857662e-07 7.667989340528255e-05 -0.0007474514998849298 4.4792698656026574e-05
30 210 0.020957488959460608 0 1.390561685325367e-05 0.0008839532239645362 0.0035512930879673934 -0.0007159336243335616
31 217 0.017301323673091534 0 1.3302416313821406e-05 -0.0002025705571583069 0.0024506531791142773 -0.0026936370354765813
32 224 0.014663579374177739 0 7.303307534792615e-06 9.9192685270194e-05 0.0016966699437701335 -0.0021011376556257697
33 231 0.012838542787762327 0 7.903067027615407e-08 -4.098889956966799e-05 -2.9501450118058848e-05 0.00027655061892744594
34 238 0.009817214799078265 0 2.7685623785868174e-06 0.0013260408435191427 -0.0001684964437935357 0.000990851658087521
35 245 0.008450972832997443 0 2.0284713121788267e-06 0.0007292905889916776 -0.001115874271988579 0.0005014291157291899
36 252 0.00770077334875621 0 4.0667092850870804e-07 0.00015221059554898416 -0.0006154316458297161 -6.889667932969219e-05
37 259 0.0063141547792832054 0 2.9285370807405824e-07 3.333865375752083e-05 0.0005001831049823973 0.00020386050066126715
38 266 0.006211691167586689 0 5.883975932310504e-07 -0.0007533774900766026 7.447184258181862e-05 -0.00012358760188383667
39 273 0.006247598377856654 0 6.996306215095792e-07 0.0005344474155024402 0.00063763773233592 8.610867478858778e-05
40 280 0.00539299976343269 0 5.68562066435023e-07 -0.00029419500147423233 0.00043013987583160994 0.0005449688566901476
41 287 0.004553556538778572 0 2.795441062441376e-07 0.00018161038192359932 0.00041722263676387977 0.0002692341857816306
42 294 0.0048359583007552 0 2.618409303169269e-07 0.0003335303199976875 -7.846646780277055e-05 0.00038005456106949154
43 301 0.0038764965545721505 0 1.8635527868423883e-07 0.0001831075010822837 -0.00012375007699763735 0.0003708272376386599
44 308 0.0035865754783454486 0 5.101620180805168e-08 -0.00011955983322919155 0.00017924643100555399 6.776699091763454e-05
45 315 0.003315585094710945 0 2.572003468608079e-08 -6.591629879186943e-05 0.000136308869305198 -5.286746058210317e-05
46 322 0.002887563570993527 0 1.0562634528780195e-08 1.975489875458009e-06 -7.448602123639843e-05 7.078534176581307e-05
47 329 0.002590121569985531 0 4.0458428780276184e-08 2.0728821688014005e-05 -0.00017127620358084542 -0.00010340796303300582
48 336 0.002345035181902483 0 4.261133712141842e-08 -7.943945085303912e-05 -1.394928592574693e-05 0.00019001612613604079
49 343 0.002244169384415498 0 7.1510365390842276e-09 -6.197124888550152e-05 4.989413241697443e-05 2.8656175617358212e-05
50 350 0.0019172892111741031 0 3.954865288464858e-09 -3.8277484133160224e-05 -4.920702941048268e-05 -8.268479515389614e-06
51 357 0.0014707149244564404 0 4.870163149329896e-09 -5.05034674246777e-05 -4.756923483996023e-05 7.5319867336001145e-06
52 364 0.0013836576864052028 0 3.4901244427151818e-09 2.8055381984322613e-05 2.6936939119150806e-05 -4.446820544299141e-05
53 371 0.0011276748637067636 0 4.1476516291637116e-09 -4.013718004305027e-05 -2.6331830458566568e-06 5.0296369197015524e-05
54 378 0.0009607519414382307 0 6.518403543816437e-10 -1.180738690160859e-05 -1.3677790411222784e-05 1.8037295207542283e-05
55 385 0.0009579117271432196 0 2.9211552413392742e-09 -2.4947046086135176e-06 3.2469004513201855e-05 -4.3135779072328276e-05
56 392 0.000757375128127158 0 1.4866155901066258e-09 -2.690948635836669e-05 2.6124799690625578e-05 -8.94371148686006e-06
57 399 0.0006046134894789924 0 1.1966499605654082e-09 -3.1386993690522635e-05 1.0400590795234803e-05 1.0165347940261447e-05
58 406 0.0006427016962542235 0 5.6097634901951315e-12 1.788619385295759e-06 1.2342217066582426e-06 -9.419665405697637e-07
59 413 0.0005630752122843978 0 8.864875270338364e-11 3.0805040589277248e-06 8.838907230675478e-06 1.016349552971912e-06
